,AAPL,AAPL,AAPL,AAPL,AAPL,JPM,JPM,JPM,JPM,JPM,MSFT,MSFT,MSFT,MSFT,MSFT
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
time,,,,,,,,,,,,,,,
2021-05-06 11:30:00-04:00,128.475,128.54,128.415,128.52,3711.0,159.05,159.06,159.0,159.05,1638.0,247.1,247.35,247.1,247.34,1437.0
2021-05-06 11:31:00-04:00,128.54,128.56,128.37,128.39,2776.0,159.06,159.06,159.01,159.04,415.0,247.35,247.37,247.02,247.02,1626.0
2021-05-06 11:32:00-04:00,128.42,128.48,128.42,128.44,3639.0,158.96,158.96,158.95,158.95,311.0,247.05,247.23,247.05,247.215,3087.0
2021-05-06 11:33:00-04:00,128.52,128.57,128.52,128.57,2824.0,159.0,159.09,158.97,159.08,2852.0,247.27,247.465,247.27,247.465,1937.0
2021-05-06 11:34:00-04:00,128.59,128.8,128.59,128.78,8271.0,159.09,159.13,159.07,159.13,602.0,247.53,247.86,247.53,247.86,3295.0
2021-05-06 11:35:00-04:00,128.77,128.77,128.7,128.75,3999.0,159.145,159.17,159.11,159.11,463.0,247.81,247.86,247.76,247.79,2623.0
2021-05-06 11:36:00-04:00,128.74,128.855,128.73,128.855,3338.0,,,,,,247.68,247.76,247.65,247.76,6451.0
2021-05-06 11:37:00-04:00,128.865,128.865,128.75,128.75,1721.0,159.17,159.17,159.14,159.14,617.0,247.74,247.76,247.57,247.57,6134.0
2021-05-06 11:38:00-04:00,128.75,128.78,128.75,128.77,1886.0,159.15,159.205,159.15,159.2,638.0,247.61,247.67,247.55,247.67,1587.0
2021-05-06 11:39:00-04:00,128.76,128.83,128.76,128.825,4371.0,159.215,159.215,159.215,159.215,814.0,247.7,247.76,247.65,247.65,1243.0
2021-05-06 11:40:00-04:00,128.815,128.93,128.795,128.92,10636.0,159.28,159.3,159.28,159.3,593.0,247.62,247.82,247.54,247.82,1800.0
2021-05-06 11:41:00-04:00,128.95,128.955,128.875,128.875,16368.0,159.3,159.3,159.255,159.255,499.0,247.83,247.92,247.83,247.89,708.0
2021-05-06 11:42:00-04:00,128.9,128.95,128.865,128.93,2291.0,159.3,159.305,159.3,159.305,500.0,247.89,248.0,247.89,247.965,1775.0
2021-05-06 11:43:00-04:00,128.94,129.0,128.94,128.99,2195.0,159.31,159.32,159.31,159.32,245.0,247.99,248.17,247.99,248.08,2945.0
2021-05-06 11:44:00-04:00,128.98,129.04,128.98,128.99,4373.0,159.3,159.3,159.3,159.3,326.0,248.19,248.26,248.13,248.13,1211.0
2021-05-06 11:45:00-04:00,128.98,128.98,128.915,128.94,4250.0,,,,,,248.1,248.22,248.09,248.165,1975.0
2021-05-06 11:46:00-04:00,128.93,128.95,128.89,128.89,5688.0,159.28,159.305,159.28,159.305,548.0,248.13,248.13,248.085,248.13,2286.0
2021-05-06 11:47:00-04:00,128.935,128.95,128.85,128.91,4434.0,159.34,159.41,159.34,159.41,562.0,248.23,248.23,248.14,248.19,705.0
2021-05-06 11:48:00-04:00,128.95,129.01,128.85,128.85,2807.0,159.48,159.48,159.48,159.48,116.0,248.3,248.32,248.16,248.16,1059.0
2021-05-06 11:49:00-04:00,128.825,128.84,128.825,128.84,1815.0,159.47,159.475,159.465,159.475,502.0,248.175,248.24,248.175,248.23,669.0
2021-05-06 11:50:00-04:00,128.835,128.91,128.81,128.9,4093.0,159.565,159.565,159.565,159.565,473.0,248.25,248.4,248.25,248.395,842.0
2021-05-06 11:51:00-04:00,128.87,128.89,128.76,128.76,3824.0,159.635,159.64,159.635,159.64,417.0,248.45,248.45,248.28,248.28,609.0
2021-05-06 11:52:00-04:00,128.75,128.83,128.73,128.74,2715.0,159.6,159.64,159.57,159.57,2709.0,248.13,248.14,248.035,248.035,1107.0
2021-05-06 11:53:00-04:00,128.79,128.79,128.75,128.79,1921.0,159.57,159.57,159.51,159.515,1059.0,248.04,248.05,248.04,248.05,390.0
2021-05-06 11:54:00-04:00,128.83,128.83,128.7,128.7,3532.0,159.52,159.54,159.51,159.515,1326.0,247.96,247.96,247.96,247.96,247.0
2021-05-06 11:55:00-04:00,128.7,128.81,128.7,128.81,1219.0,159.48,159.585,159.48,159.585,1240.0,,,,,
2021-05-06 11:56:00-04:00,128.83,128.94,128.83,128.85,3027.0,159.61,159.65,159.61,159.65,320.0,248.06,248.06,248.06,248.06,109.0
2021-05-06 11:57:00-04:00,128.78,128.83,128.73,128.75,2021.0,159.585,159.645,159.585,159.59,2205.0,247.9,247.9,247.9,247.9,182.0
2021-05-06 11:58:00-04:00,128.75,128.8,128.74,128.8,1160.0,159.575,159.615,159.575,159.615,775.0,247.86,247.86,247.86,247.86,198.0
2021-05-06 11:59:00-04:00,128.79,128.79,128.72,128.72,2024.0,,,,,,247.83,247.85,247.81,247.84,881.0
2021-05-06 12:00:00-04:00,128.74,128.77,128.67,128.68,2929.0,159.58,159.585,159.58,159.585,332.0,247.78,247.82,247.76,247.76,720.0
2021-05-06 12:01:00-04:00,128.71,128.73,128.63,128.65,1651.0,159.555,159.56,159.555,159.56,244.0,247.81,247.835,247.695,247.695,5205.0
2021-05-06 12:02:00-04:00,128.65,128.66,128.62,128.66,1755.0,159.485,159.49,159.485,159.49,478.0,247.71,247.805,247.71,247.805,844.0
2021-05-06 12:03:00-04:00,128.7,128.7,128.62,128.64,2323.0,159.495,159.495,159.455,159.455,733.0,,,,,
2021-05-06 12:04:00-04:00,128.61,128.72,128.61,128.71,1532.0,159.41,159.41,159.41,159.41,202.0,247.83,247.83,247.83,247.83,185.0
2021-05-06 12:05:00-04:00,128.75,128.77,128.715,128.715,658.0,159.54,159.54,159.53,159.53,418.0,247.76,247.76,247.76,247.76,150.0
2021-05-06 12:06:00-04:00,128.67,128.69,128.66,128.66,1338.0,159.43,159.43,159.43,159.43,138.0,247.65,247.65,247.605,247.62,917.0
2021-05-06 12:07:00-04:00,128.77,128.78,128.77,128.78,570.0,159.455,159.455,159.44,159.44,1056.0,247.61,247.74,247.61,247.74,437.0
2021-05-06 12:08:00-04:00,128.89,128.89,128.85,128.85,1063.0,159.45,159.45,159.45,159.45,127.0,247.89,247.89,247.89,247.89,501.0
2021-05-06 12:09:00-04:00,128.81,128.84,128.77,128.84,1185.0,159.405,159.415,159.405,159.415,2006.0,247.79,247.8,247.79,247.8,247.0
2021-05-06 12:10:00-04:00,128.79,128.8,128.77,128.77,1395.0,159.415,159.47,159.415,159.47,3928.0,247.77,247.77,247.77,247.77,162.0
2021-05-06 12:11:00-04:00,,,,,,159.435,159.435,159.435,159.435,132.0,247.84,247.84,247.74,247.75,1069.0
2021-05-06 12:12:00-04:00,128.69,128.755,128.69,128.755,994.0,159.45,159.51,159.445,159.51,1508.0,247.73,247.77,247.695,247.77,1494.0
2021-05-06 12:13:00-04:00,128.72,128.72,128.69,128.71,685.0,159.53,159.585,159.53,159.585,766.0,247.76,247.76,247.76,247.76,401.0
2021-05-06 12:14:00-04:00,128.7,128.7,128.645,128.66,1140.0,159.605,159.605,159.575,159.585,2481.0,247.67,247.67,247.645,247.645,584.0
2021-05-06 12:15:00-04:00,128.64,128.685,128.64,128.685,616.0,159.62,159.645,159.62,159.645,200.0,247.605,247.66,247.57,247.6,1468.0
2021-05-06 12:16:00-04:00,128.65,128.68,128.635,128.68,490.0,159.665,159.665,159.665,159.665,100.0,247.63,247.63,247.57,247.57,1201.0
2021-05-06 12:17:00-04:00,128.765,128.8,128.765,128.8,505.0,159.615,159.665,159.605,159.665,1012.0,247.57,247.685,247.57,247.68,1180.0
2021-05-06 12:18:00-04:00,128.82,128.9,128.8,128.85,2289.0,159.665,159.69,159.665,159.68,7205.0,247.81,247.91,247.81,247.86,1231.0
2021-05-06 12:19:00-04:00,128.83,128.86,128.805,128.805,1540.0,159.685,159.685,159.685,159.685,408.0,247.79,247.83,247.79,247.83,446.0
2021-05-06 12:20:00-04:00,128.815,128.91,128.795,128.91,1583.0,159.68,159.695,159.665,159.695,3021.0,247.75,247.86,247.75,247.86,1128.0
2021-05-06 12:21:00-04:00,128.94,128.97,128.94,128.945,2249.0,159.7,159.755,159.7,159.755,3523.0,247.89,247.89,247.89,247.89,184.0
2021-05-06 12:22:00-04:00,128.93,128.93,128.835,128.85,3871.0,159.75,159.75,159.68,159.68,2764.0,247.75,247.75,247.75,247.75,527.0
2021-05-06 12:23:00-04:00,128.85,128.88,128.85,128.88,279.0,159.655,159.655,159.605,159.61,1914.0,247.72,247.74,247.72,247.74,755.0
2021-05-06 12:24:00-04:00,128.91,128.915,128.88,128.915,912.0,159.64,159.67,159.635,159.67,3065.0,247.67,247.76,247.66,247.76,1068.0
2021-05-06 12:25:00-04:00,128.93,129.15,128.93,129.105,5460.0,159.63,159.73,159.63,159.72,1811.0,247.9,248.06,247.9,248.05,1881.0
2021-05-06 12:26:00-04:00,129.1,129.12,129.07,129.075,1021.0,159.71,159.78,159.69,159.78,1425.0,248.08,248.08,248.05,248.06,839.0
2021-05-06 12:27:00-04:00,129.08,129.15,129.08,129.145,3075.0,159.78,159.79,159.775,159.775,429.0,248.07,248.1,248.07,248.1,840.0
2021-05-06 12:28:00-04:00,129.12,129.17,129.09,129.125,4216.0,159.78,159.8,159.78,159.8,637.0,248.13,248.13,248.03,248.03,595.0
2021-05-06 12:29:00-04:00,129.135,129.15,129.13,129.13,991.0,159.82,159.82,159.82,159.82,700.0,248.02,248.08,248.02,248.08,1228.0
2021-05-06 12:30:00-04:00,129.13,129.13,129.08,129.1,7741.0,159.82,159.82,159.8,159.8,693.0,248.21,248.32,248.21,248.28,1407.0
2021-05-06 12:31:00-04:00,129.1,129.12,129.1,129.12,1705.0,159.73,159.73,159.665,159.665,207.0,248.27,248.27,248.19,248.26,899.0
2021-05-06 12:32:00-04:00,129.15,129.22,129.15,129.2,2415.0,159.64,159.64,159.57,159.6,1981.0,248.31,248.33,248.285,248.32,1473.0
2021-05-06 12:33:00-04:00,129.23,129.23,129.14,129.14,1324.0,159.615,159.65,159.61,159.65,1018.0,248.34,248.34,248.3,248.31,1097.0
2021-05-06 12:34:00-04:00,129.165,129.18,129.09,129.1,2048.0,159.585,159.585,159.45,159.535,7643.0,248.3,248.3,248.23,248.26,453.0
2021-05-06 12:35:00-04:00,129.125,129.145,128.98,129.08,5826.0,159.56,159.56,159.28,159.32,3799.0,248.23,248.23,248.02,248.11,2274.0
2021-05-06 12:36:00-04:00,129.11,129.12,129.05,129.05,1842.0,159.35,159.355,159.295,159.3,21937.0,248.15,248.15,248.04,248.04,346.0
2021-05-06 12:37:00-04:00,129.08,129.09,128.99,128.99,1125.0,159.335,159.37,159.335,159.37,1502.0,248.05,248.05,247.91,247.91,1229.0
2021-05-06 12:38:00-04:00,129.04,129.04,129.01,129.03,1786.0,159.385,159.385,159.385,159.385,201.0,247.92,248.03,247.92,248.03,1790.0
2021-05-06 12:39:00-04:00,129.0,129.06,129.0,129.035,2642.0,159.315,159.38,159.315,159.38,2642.0,248.08,248.08,248.02,248.02,972.0
2021-05-06 12:40:00-04:00,129.03,129.065,129.025,129.065,2303.0,159.42,159.54,159.42,159.54,1934.0,247.99,248.15,247.94,248.12,1745.0
2021-05-06 12:41:00-04:00,129.03,129.05,128.99,129.04,1897.0,159.445,159.445,159.41,159.43,404.0,248.05,248.05,247.95,248.02,1040.0
2021-05-06 12:42:00-04:00,129.07,129.09,129.03,129.09,617.0,159.465,159.465,159.465,159.465,300.0,248.0,248.03,248.0,248.03,977.0
2021-05-06 12:43:00-04:00,129.04,129.05,129.015,129.05,1003.0,159.53,159.53,159.51,159.53,1100.0,248.06,248.06,248.03,248.03,543.0
2021-05-06 12:44:00-04:00,129.04,129.06,128.99,128.99,1096.0,,,,,,248.0,248.05,248.0,248.045,608.0
2021-05-06 12:45:00-04:00,128.99,129.05,128.96,128.98,913.0,159.53,159.54,159.505,159.505,1010.0,248.06,248.06,247.975,247.975,736.0
2021-05-06 12:46:00-04:00,128.95,128.99,128.95,128.97,2636.0,159.505,159.505,159.495,159.495,629.0,247.95,247.99,247.95,247.99,280.0
2021-05-06 12:47:00-04:00,128.94,128.94,128.85,128.85,2422.0,159.465,159.465,159.465,159.465,104.0,248.0,248.09,248.0,248.03,789.0
2021-05-06 12:48:00-04:00,128.885,128.91,128.83,128.84,1152.0,159.45,159.45,159.435,159.44,406.0,248.0,248.0,247.85,247.85,1085.0
2021-05-06 12:49:00-04:00,128.855,128.92,128.855,128.92,1234.0,159.355,159.37,159.305,159.34,2492.0,247.87,247.94,247.85,247.94,662.0
2021-05-06 12:50:00-04:00,128.93,128.97,128.93,128.96,2256.0,159.38,159.42,159.36,159.405,1425.0,248.06,248.09,248.01,248.01,1526.0
2021-05-06 12:51:00-04:00,128.955,128.96,128.94,128.96,1747.0,159.41,159.42,159.38,159.39,1400.0,248.04,248.11,248.035,248.09,1370.0
2021-05-06 12:52:00-04:00,128.98,129.09,128.98,129.075,2829.0,159.435,159.445,159.39,159.39,9043.0,248.11,248.19,248.11,248.19,1723.0
2021-05-06 12:53:00-04:00,129.075,129.075,129.015,129.02,1158.0,159.42,159.42,159.365,159.365,1278.0,248.22,248.22,248.06,248.06,838.0
2021-05-06 12:54:00-04:00,129.015,129.06,129.01,129.04,1300.0,159.26,159.27,159.25,159.27,2434.0,248.08,248.08,248.08,248.08,316.0
2021-05-06 12:55:00-04:00,129.0,129.0,128.92,128.945,1688.0,159.31,159.43,159.275,159.425,5098.0,248.02,248.02,247.93,247.93,460.0
2021-05-06 12:56:00-04:00,129.0,129.0,128.9,128.9,874.0,159.415,159.415,159.39,159.4,757.0,248.0,248.0,247.9,247.92,633.0
2021-05-06 12:57:00-04:00,128.955,128.98,128.955,128.965,1160.0,159.42,159.43,159.42,159.43,206.0,247.96,247.98,247.96,247.98,800.0
2021-05-06 12:58:00-04:00,128.92,128.94,128.87,128.92,1398.0,159.41,159.41,159.37,159.37,491.0,247.95,247.95,247.88,247.88,1359.0
2021-05-06 12:59:00-04:00,128.93,128.93,128.87,128.93,1118.0,159.35,159.35,159.34,159.34,310.0,247.92,247.92,247.81,247.9,1631.0
2021-05-06 13:00:00-04:00,128.87,128.96,128.87,128.955,2541.0,159.35,159.485,159.35,159.485,829.0,247.78,247.91,247.78,247.88,913.0
2021-05-06 13:01:00-04:00,128.98,129.0,128.93,128.93,1370.0,159.505,159.51,159.47,159.47,1005.0,248.0,248.02,247.87,247.94,971.0
2021-05-06 13:02:00-04:00,128.945,129.005,128.945,128.96,2002.0,159.465,159.535,159.465,159.535,551.0,247.9,248.08,247.9,248.05,1556.0
2021-05-06 13:03:00-04:00,128.95,128.97,128.945,128.96,1346.0,159.53,159.58,159.52,159.58,774.0,248.0,248.0,247.97,247.97,406.0
2021-05-06 13:04:00-04:00,128.93,128.94,128.9,128.935,3150.0,159.57,159.57,159.53,159.53,896.0,247.99,247.99,247.99,247.99,202.0
2021-05-06 13:05:00-04:00,128.935,128.94,128.895,128.895,3099.0,159.54,159.56,159.52,159.53,1056.0,247.95,247.95,247.91,247.91,395.0
2021-05-06 13:06:00-04:00,128.86,128.875,128.8,128.84,2899.0,159.485,159.51,159.485,159.51,674.0,247.8,247.8,247.61,247.625,2044.0
2021-05-06 13:07:00-04:00,128.88,128.88,128.84,128.855,620.0,159.56,159.62,159.56,159.62,666.0,247.73,247.73,247.73,247.73,319.0
2021-05-06 13:08:00-04:00,128.88,128.9,128.87,128.9,787.0,159.6,159.6,159.6,159.6,256.0,247.71,247.77,247.71,247.77,300.0
2021-05-06 13:09:00-04:00,128.91,128.91,128.9,128.91,1631.0,159.64,159.64,159.61,159.61,757.0,247.81,247.81,247.75,247.75,556.0
2021-05-06 13:10:00-04:00,128.89,128.91,128.85,128.91,1241.0,159.6,159.675,159.6,159.675,1200.0,247.66,247.74,247.64,247.73,1707.0
2021-05-06 13:11:00-04:00,128.91,128.91,128.87,128.87,412.0,159.73,159.73,159.7,159.7,505.0,247.75,247.78,247.75,247.78,413.0
2021-05-06 13:12:00-04:00,128.87,128.87,128.84,128.845,1982.0,159.67,159.68,159.67,159.68,900.0,,,,,
2021-05-06 13:13:00-04:00,128.845,128.855,128.82,128.855,1853.0,159.63,159.74,159.63,159.71,1330.0,247.7,247.7,247.69,247.69,555.0
2021-05-06 13:14:00-04:00,128.88,128.88,128.68,128.68,4397.0,159.72,159.735,159.72,159.735,797.0,247.74,247.74,247.36,247.44,1791.0
2021-05-06 13:15:00-04:00,128.7,128.78,128.7,128.76,1968.0,159.72,159.82,159.72,159.81,800.0,247.33,247.5,247.33,247.5,1131.0
2021-05-06 13:16:00-04:00,128.7,128.72,128.7,128.72,1295.0,159.71,159.71,159.69,159.7,748.0,247.44,247.46,247.44,247.46,2864.0
2021-05-06 13:17:00-04:00,128.755,128.78,128.725,128.725,2486.0,159.72,159.74,159.72,159.74,603.0,247.48,247.48,247.3,247.3,959.0
2021-05-06 13:18:00-04:00,128.76,128.76,128.695,128.695,575.0,159.75,159.79,159.75,159.79,500.0,247.33,247.34,247.24,247.31,1024.0
2021-05-06 13:19:00-04:00,128.74,128.74,128.68,128.69,1905.0,159.795,159.8,159.75,159.75,800.0,247.24,247.24,247.16,247.21,1167.0
2021-05-06 13:20:00-04:00,128.73,128.73,128.675,128.675,2353.0,159.76,159.79,159.695,159.79,1359.0,247.27,247.27,247.17,247.17,573.0
2021-05-06 13:21:00-04:00,128.67,128.71,128.66,128.67,1139.0,159.79,159.79,159.78,159.78,500.0,247.12,247.16,247.12,247.15,1003.0
2021-05-06 13:22:00-04:00,128.74,128.74,128.73,128.73,931.0,159.725,159.73,159.645,159.645,852.0,247.25,247.25,247.24,247.24,616.0
2021-05-06 13:23:00-04:00,128.69,128.69,128.62,128.63,1650.0,159.62,159.62,159.57,159.575,519.0,247.13,247.13,246.96,247.03,1814.0
2021-05-06 13:24:00-04:00,128.565,128.575,128.565,128.575,498.0,159.555,159.565,159.51,159.52,933.0,247.0,247.0,246.88,247.0,3239.0
2021-05-06 13:25:00-04:00,128.63,128.65,128.63,128.63,804.0,159.595,159.6,159.56,159.585,600.0,246.96,247.125,246.96,247.11,1323.0
2021-05-06 13:26:00-04:00,128.67,128.73,128.67,128.73,1161.0,159.555,159.615,159.555,159.615,300.0,247.14,247.28,247.14,247.28,1666.0
2021-05-06 13:27:00-04:00,128.73,128.77,128.73,128.76,1503.0,159.63,159.63,159.61,159.61,300.0,247.42,247.42,247.32,247.32,567.0
2021-05-06 13:28:00-04:00,128.75,128.75,128.735,128.735,1974.0,159.575,159.62,159.575,159.62,516.0,,,,,
2021-05-06 13:29:00-04:00,128.73,128.75,128.725,128.735,1576.0,159.55,159.55,159.55,159.55,347.0,247.39,247.39,247.285,247.29,1405.0
2021-05-06 13:30:00-04:00,128.715,128.78,128.715,128.77,3060.0,159.565,159.565,159.52,159.52,894.0,,,,,
2021-05-06 13:31:00-04:00,128.81,128.81,128.785,128.785,357.0,,,,,,247.47,247.47,247.29,247.29,1005.0
2021-05-06 13:32:00-04:00,128.775,128.82,128.775,128.82,1694.0,159.58,159.615,159.54,159.6,1604.0,247.27,247.37,247.26,247.37,815.0
2021-05-06 13:33:00-04:00,128.83,128.855,128.815,128.85,1341.0,159.595,159.595,159.5,159.5,646.0,247.42,247.58,247.42,247.58,1729.0
2021-05-06 13:34:00-04:00,128.85,128.89,128.84,128.855,2146.0,159.5,159.505,159.46,159.46,535.0,247.61,247.62,247.61,247.62,731.0
2021-05-06 13:35:00-04:00,128.89,128.95,128.885,128.95,713.0,159.465,159.485,159.465,159.485,336.0,247.71,247.72,247.67,247.71,1821.0
2021-05-06 13:36:00-04:00,128.935,128.935,128.895,128.92,2206.0,159.545,159.555,159.545,159.55,579.0,247.7,247.71,247.685,247.71,573.0
2021-05-06 13:37:00-04:00,128.92,128.96,128.91,128.94,1087.0,159.58,159.58,159.58,159.58,101.0,247.73,247.75,247.695,247.75,1011.0
2021-05-06 13:38:00-04:00,128.96,128.975,128.94,128.975,4802.0,159.575,159.58,159.575,159.575,300.0,247.715,247.715,247.715,247.715,593.0
2021-05-06 13:39:00-04:00,128.95,128.95,128.87,128.89,5607.0,159.605,159.65,159.58,159.65,1341.0,247.52,247.52,247.46,247.46,1004.0
2021-05-06 13:40:00-04:00,128.885,128.885,128.79,128.81,1450.0,159.67,159.745,159.67,159.73,1073.0,247.3,247.3,247.3,247.3,199.0
2021-05-06 13:41:00-04:00,128.81,128.81,128.71,128.71,4932.0,159.73,159.73,159.72,159.72,600.0,247.33,247.33,247.2,247.2,421.0
2021-05-06 13:42:00-04:00,128.7,128.74,128.7,128.73,1588.0,159.73,159.73,159.73,159.73,450.0,247.24,247.24,247.24,247.24,197.0
2021-05-06 13:43:00-04:00,128.72,128.8,128.715,128.8,3473.0,159.72,159.82,159.72,159.82,620.0,247.2,247.35,247.2,247.34,1623.0
2021-05-06 13:44:00-04:00,128.865,128.865,128.79,128.79,2422.0,159.77,159.84,159.77,159.84,510.0,247.38,247.41,247.18,247.18,722.0
2021-05-06 13:45:00-04:00,128.805,128.805,128.73,128.775,2113.0,159.87,159.88,159.87,159.88,442.0,247.12,247.145,247.03,247.115,3852.0
2021-05-06 13:46:00-04:00,128.78,128.8,128.73,128.77,5037.0,159.83,159.84,159.8,159.8,900.0,247.12,247.2,247.12,247.2,726.0
2021-05-06 13:47:00-04:00,128.735,128.81,128.735,128.81,2811.0,159.77,159.77,159.7,159.7,385.0,247.15,247.21,247.13,247.21,1022.0
2021-05-06 13:48:00-04:00,128.82,128.84,128.77,128.82,1516.0,159.73,159.73,159.665,159.68,1513.0,247.2,247.25,247.14,247.24,1852.0
2021-05-06 13:49:00-04:00,128.85,128.89,128.84,128.875,3008.0,159.7,159.7,159.655,159.665,905.0,247.25,247.31,247.25,247.3,1472.0
2021-05-06 13:50:00-04:00,128.865,128.87,128.855,128.87,3551.0,159.66,159.66,159.66,159.66,101.0,247.32,247.32,247.27,247.27,612.0
2021-05-06 13:51:00-04:00,128.865,128.875,128.825,128.845,1994.0,159.67,159.7,159.65,159.695,661.0,247.16,247.2,247.16,247.2,647.0
2021-05-06 13:52:00-04:00,128.83,128.84,128.73,128.73,7023.0,159.72,159.735,159.72,159.735,290.0,247.13,247.2,247.11,247.11,1207.0
2021-05-06 13:53:00-04:00,128.7,128.71,128.64,128.665,3877.0,159.7,159.7,159.7,159.7,103.0,247.08,247.1,246.99,246.99,1056.0
2021-05-06 13:54:00-04:00,128.685,128.69,128.67,128.685,4556.0,159.72,159.72,159.7,159.7,403.0,247.07,247.08,247.025,247.08,691.0
2021-05-06 13:55:00-04:00,128.695,128.715,128.68,128.68,944.0,159.715,159.715,159.71,159.71,203.0,247.075,247.11,247.075,247.11,617.0
2021-05-06 13:56:00-04:00,128.665,128.705,128.66,128.695,1797.0,159.75,159.75,159.745,159.745,409.0,247.12,247.135,247.12,247.125,1640.0
2021-05-06 13:57:00-04:00,128.705,128.735,128.69,128.695,3874.0,159.71,159.72,159.71,159.72,400.0,247.15,247.195,247.1,247.1,1385.0
2021-05-06 13:58:00-04:00,128.695,128.7,128.645,128.685,2430.0,159.665,159.665,159.66,159.66,400.0,247.105,247.14,247.02,247.02,846.0
2021-05-06 13:59:00-04:00,128.715,128.715,128.71,128.71,1343.0,,,,,,247.11,247.135,247.11,247.135,278.0
2021-05-06 14:00:00-04:00,128.72,128.82,128.72,128.81,3057.0,159.605,159.605,159.59,159.6,536.0,247.18,247.29,247.18,247.29,674.0
2021-05-06 14:01:00-04:00,128.795,128.795,128.735,128.75,2326.0,159.545,159.555,159.54,159.54,860.0,247.225,247.225,247.18,247.2,630.0
2021-05-06 14:02:00-04:00,128.75,128.85,128.725,128.825,4656.0,159.5,159.54,159.45,159.54,1217.0,247.3,247.33,247.3,247.33,1083.0
2021-05-06 14:03:00-04:00,128.82,128.825,128.78,128.81,814.0,159.525,159.55,159.525,159.53,472.0,,,,,
2021-05-06 14:04:00-04:00,128.795,128.84,128.79,128.835,1331.0,159.52,159.52,159.47,159.515,900.0,247.3,247.33,247.3,247.33,215.0
2021-05-06 14:05:00-04:00,128.815,128.815,128.755,128.775,4950.0,159.51,159.58,159.51,159.58,918.0,247.3,247.3,247.3,247.3,140.0
2021-05-06 14:06:00-04:00,128.79,128.825,128.78,128.81,2530.0,159.57,159.665,159.57,159.665,775.0,247.37,247.475,247.365,247.475,2672.0
2021-05-06 14:07:00-04:00,128.84,128.84,128.785,128.785,2853.0,159.65,159.68,159.63,159.63,837.0,247.49,247.565,247.485,247.52,812.0
2021-05-06 14:08:00-04:00,128.84,128.87,128.84,128.87,722.0,159.58,159.58,159.58,159.58,100.0,247.565,247.61,247.565,247.61,463.0
2021-05-06 14:09:00-04:00,128.855,128.855,128.815,128.815,2071.0,159.57,159.59,159.57,159.58,302.0,247.55,247.595,247.55,247.595,404.0
2021-05-06 14:10:00-04:00,128.815,128.86,128.795,128.825,4177.0,159.61,159.675,159.61,159.655,1150.0,247.65,247.65,247.65,247.65,296.0
2021-05-06 14:11:00-04:00,128.86,128.94,128.86,128.93,1699.0,159.665,159.71,159.665,159.71,602.0,247.67,247.72,247.67,247.72,415.0
2021-05-06 14:12:00-04:00,128.93,128.965,128.5,128.6,13129.0,159.74,159.765,159.17,159.3,2734.0,247.73,247.73,247.13,247.38,968.0
2021-05-06 14:13:00-04:00,128.545,128.78,128.545,128.74,4115.0,159.26,159.38,159.26,159.375,978.0,247.5,247.5,247.5,247.5,411.0
